Constitutive B-O B-NP_NP_NP_NP_JJ
" " B-O O-NP
of B-O B-PP_IN
differentiation-inducing B-O B-NP_NP_JJ
activity B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
retinoids B-O B-NP_NNS
" " B-O O-NP
" " B-O O-PP
on B-O B-PP_IN
human B-O B-NP_NP_JJ
leukemia B-O B-NN
cell B-O B-NN
lines B-O B-NNS
" " B-O O-NP
HL-60 B-O B-NP_NP_NN
" " B-O O-NP
and B-O B-CC
NB4 B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
. B-O B-PERIOD
" " B-O O-NP
" " B-O O-NP
  
Retinoids B-O B-S_S_NP_NP_NNS
" " B-O O-NP
, B-O B-COMMA
including B-O B-PP_VBG
all-trans-retinoic B-O B-NP_NP_JJ
acid B-O B-NN
" " B-O O-NP
, B-O B-COMMA
its B-O B-NP_PRPP
isomers B-O B-NNS
" " B-O O-NP
, B-O B-COMMA
and B-O B-CC
fifty B-O B-NP_NP_CD
synthetic B-O B-JJ
retinoids B-O B-NNS
" " B-O O-NP
( B-O B-PRN_LRB
retinobenzoic B-O B-NP_JJ
acids B-O B-NNS
" " B-O O-NP
) B-O B-RRB
" " B-O O-PRN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
, B-O B-COMMA
" " B-O O-NP
were B-O B-VP_VBD
tested B-O B-VP_VBN
for B-O B-NP_PP_IN
differentiation-inducing B-O B-NP_NP_JJ
activity B-O B-NN
" " B-O O-NP
on B-O B-PP_IN
human B-O B-NP_NP_JJ
leukemia B-O B-NN
cell B-O B-NN
lines B-O B-NNS
" " B-O O-NP
and B-O B-NP_NP_CC
" " B-O B-NP_O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
" " B-O O-S
  
A B-O B-S_NP_NP_DT
good B-O B-JJ
linear B-O B-NN
correlation B-O B-NN
" " B-O O-NP
, B-O B-COMMA
with B-O B-PP_IN
an B-O B-NP_NP_DT
r B-O B-NN
value B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
0.91 B-O B-NP_CD
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
, B-O B-COMMA
between B-O B-PP_IN
the B-O B-NP_NP_DT
ED50 B-O B-NN
values B-O B-NNS
" " B-O O-NP
for B-O B-PP_IN
the B-O B-NP_NP_NP_DT
differentiation-inducing B-O B-JJ
activity B-O B-NN
" " B-O O-NP
towards B-O B-PP_IN
HL-60 B-O B-NP_NN
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
and B-O B-CC
that B-O B-NP_NP_DT
" " B-O O-NP
towards B-O B-PP_IN
NB4 B-O B-NP_NN
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
was B-O B-VP_VBD
found B-O B-VP_VBN
" " B-O B-NP_O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
Activation B-O B-NP_NP_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
the B-O B-NP_NP_NP_NP_DT
signal B-O B-NN
transducer B-O B-NN
" " B-O O-NP
and B-O B-CC
transcription B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
( B-O B-PRN_LRB
STAT B-O B-NP_NN
" " B-O O-NP
) B-O B-RRB
" " B-O O-PRN
" " B-O O-NP
signaling B-O B-NN
pathway B-O B-NN
" " B-O O-NP
" " B-O O-PP
in B-O B-PP_IN
a B-O B-NP_DT
primary B-O B-JJ
T B-O B-NN
cell B-O B-NN
response B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
. B-O B-PERIOD
" " B-O O-NP
" " B-O O-NP
  
Critical B-O B-NP_NP_JJ
role B-O B-NN
" " B-O O-NP
for B-O B-PP_IN
IL-6 B-O B-NP_NN
" " B-O O-NP
" " B-O O-PP
. B-O B-PERIOD
" " B-O O-NP
  
The B-O B-S_S_NP_DT
T B-O B-NN
cell B-O B-NN
activation B-O B-NN
" " B-O O-NP
is B-O B-VP_VBZ
initiated B-O B-VP_VBN
by B-O B-NP_PP_IN
interaction B-O B-NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
specific B-O B-NP_JJ
Ags B-O B-NP_NNS
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
with B-O B-PP_IN
TCR B-O B-NP_NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
, B-O B-COMMA
followed B-O B-S_NP_VP_VBN
by B-O B-NP_PP_IN
activation B-O B-NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
" " B-O B-NP_NP_VP_O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-S
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
" " B-O O-S
  
The B-O B-S_NP_NP_DT
activation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
signal B-O B-NP_NP_NP_JJ
transducer B-O B-NN
" " B-O O-NP
and B-O B-CC
activator B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
of B-O B-PP_IN
transcription B-O B-NP_NN
( B-O B-LRB
STAT B-O B-NN
) B-O B-RRB
proteins B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
in B-O B-PP_IN
a B-O B-NP_NP_DT
primary B-O B-JJ
TCR-mediated B-O B-JJ
activation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
T B-O B-NP_NN
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
have B-O B-VP_VBP
been B-O B-VP_VBN
explored B-O B-VP_VBN
" " B-O B-NP_O-VP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
In B-O B-S_PP_IN
purified B-O B-NP_VBN
human B-O B-JJ
peripheral B-O B-JJ
blood B-O B-NN
T B-O B-NN
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
, B-O B-COMMA
nuclear B-O B-NP_JJ
STAT B-O B-NN
proteins B-O B-NNS
" " B-O O-NP
were B-O B-VP_VBD
activated B-O B-VP_VBN
approximately B-O B-NP_PP_NP_QP_RB
3 B-O B-CD
" " B-O O-QP
h B-O B-NN
" " B-O O-NP
after B-O B-IN
activation B-O B-NP_NP_NN
" " B-O O-NP
by B-O B-PP_IN
cross-linked B-O B-NP_JJ
anti-CD3 B-O B-NP_JJ
Abs B-O B-NNS
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
These B-O B-S_NP_DT
STAT B-O B-NP_NN
proteins B-O B-NNS
" " B-O O-NP
" " B-O O-NP
were B-O B-VP_VBD
detected B-O B-VP_VBN
by B-O B-NP_PP_IN
using B-O B-S_NP_VP_VBG
the B-O B-NP_NP_DT
" " B-O B-NP_NP_PRN_O-NP
and B-O B-CC
related B-O B-NP_JJ
oligonucleotides B-O B-NNS
" " B-O O-NP
" " B-O O-NP
as B-O B-PP_IN
probes B-O B-NP_NNS
" " B-O O-NP
" " B-O O-PP
in B-O B-PP_IN
electrophoretic B-O B-NP_JJ
mobility B-O B-NN
shift B-O B-NN
assay B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-S
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
Analysis B-O B-S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
the B-O B-NP_NP_DT
nuclear B-O B-JJ
extracts B-O B-NNS
" " B-O O-NP
with B-O B-PP_IN
anti-STAT B-O B-NP_JJ
Abs B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
indicated B-O B-VP_VBD
that B-O B-SBAR_IN
they B-O B-S_NP_PRP
" " B-O O-NP
contained B-O B-VP_VBD
STAT-3 B-O B-NP_NP_NN
" " B-O O-NP
and B-O B-CC
additional B-O B-NP_NP_JJ
proteins B-O B-NNS
" " B-O O-NP
crossreactive B-O B-ADJP_JJ
with B-O B-PP_IN
" " B-O B-NP_O-ADJP
" " B-O O-NP
" " B-O O-NP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
The B-O B-S_NP_NP_DT
induction B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
STAT B-O B-NP_NP_NN
" " B-O O-NP
activity B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
was B-O B-VP_VBD
inhibited B-O B-VP_VBN
completely B-O B-NP_PP_ADVP_RB
" " B-O O-ADVP
by B-O B-IN
pretreatment B-O B-NP_NP_NN
" " B-O O-NP
with B-O B-PP_IN
either B-O B-NP_CC
cycloheximide B-O B-NP_NN
" " B-O O-NP
or B-O B-CC
cyclosporin B-O B-NP_NN
A B-O B-NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
, B-O B-COMMA
thus B-O B-S_NP_ADVP_RB
" " B-O O-ADVP
indicating B-O B-VP_VBG
that B-O B-SBAR_IN
the B-O B-S_NP_DT
induction B-O B-NN
" " B-O O-NP
was B-O B-VP_VBD
due B-O B-ADJP_JJ
to B-O B-PP_TO
" " B-O B-NP_O-ADJP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-VP
" " B-O O-S
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
As B-O B-S_SBAR_SBAR_IN
neutralizing B-O B-S_NP_NN
anti-IL-6 B-O B-JJ
Abs B-O B-NNS
" " B-O O-NP
effectively B-O B-ADVP_RB
" " B-O O-ADVP
down-regulated B-O B-VP_VBD
the B-O B-NP_NP_DT
early B-O B-JJ
induction B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
STAT B-O B-NP_NN
proteins B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
and B-O B-CC
as B-O B-SBAR_IN
exogenously B-O B-S_NP_ADJP_RB
added B-O B-VBN
" " B-O O-ADJP
IL-6 B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
rapidly B-O B-ADVP_RB
" " B-O O-ADVP
activated B-O B-VP_VBD
DNA B-O B-NP_NP_NN
binding B-O B-NN
" " B-O O-NP
similar B-O B-ADJP_JJ
to B-O B-PP_TO
TCR-mediated B-O B-JJ
bindings B-O B-NNS
" " B-O O-PP
" " B-O O-ADJP
" " B-O O-NP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-SBAR
, B-O B-COMMA
it B-O B-S_NP_PRP
" " B-O O-NP
can B-O B-VP_MD
be B-O B-VP_VB
concluded B-O B-VP_VBN
that B-O B-SBAR_IN
IL-6 B-O B-S_NP_NN
" " B-O O-NP
is B-O B-VP_VBZ
" " B-O B-NP_NP_ADJP_O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-VP
" " B-O O-VP
" " B-O O-VP
" " B-O O-S
. B-O B-PERIOD
" " B-O O-S
Regulation B-O B-NP_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
phosphorylation B-O B-NN
" " B-O O-NP
" " B-O O-PP
by B-O B-PP_IN
PKC- B-O B-NP_NP_NN
" " B-O B-ADJP_NP_O-NP
and B-O B-CC
Ca(2+)-dependent B-O B-NP_ADJP_JJ
" " B-O O-ADJP
" " B-O B-NP_O-NP
signal B-O B-NP_NN
transduction B-O B-NN
pathways B-O B-NNS
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
. B-O B-PERIOD
" " B-O O-NP
" " B-O O-NP
  
The B-O B-S_S_NP_DT
Ca(2+)-dependent B-O B-NP_NP_JJ
phosphatase B-O B-NN
" " B-O O-NP
calcineurin B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
, B-O B-COMMA
a B-O B-NP_NP_DT
target B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
FK506 B-O B-NP_NP_NN
" " B-O O-NP
and B-O B-CC
CsA B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
, B-O B-COMMA
" " B-O O-NP
synergizes B-O B-VP_VBZ
with B-O B-PP_IN
PKC-induced B-O B-NP_NP_JJ
activation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
nuclear B-O B-NP_JJ
factor B-O B-NN
( B-O B-LRB
NF B-O B-NN
) B-O B-RRB
-kappa B-O B-NN
B B-O B-NN
" " B-O O-NP
" " B-O O-PP
in B-O B-PP_IN
T B-O B-NP_NN
cell B-O B-NN
lines B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
" " B-O O-S
  
We B-O B-S_NP_PRP
" " B-O O-NP
have B-O B-VP_VBP
investigated B-O B-VP_VBN
whether B-O B-UCP_SBAR_IN
this B-O B-S_NP_DT
synergy B-O B-NN
" " B-O O-NP
is B-O B-VP_VBZ
present B-O B-ADJP_JJ
in B-O B-PP_IN
" " B-O B-NP_O-ADJP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
and B-O B-CC
the B-O B-NP_NP_DT
mechanism B-O B-NN
( B-O B-LRB
s B-O B-NNS
) B-O B-RRB
" " B-O O-NP
by B-O B-SBAR_WHPP_IN
which B-O B-WHNP_WDT
" " B-O O-WHNP
" " B-O O-WHPP
these B-O B-S_NP_DT
two B-O B-CD
pathways B-O B-NNS
" " B-O O-NP
lead B-O B-VP_VBP
to B-O B-PP_TO
" " B-O B-NP_PP_O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-NP
" " B-O O-UCP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
While B-O B-S_SBAR_IN
this B-O B-S_NP_DT
synergy B-O B-NN
" " B-O O-NP
is B-O B-VP_VBZ
present B-O B-ADJP_JJ
in B-O B-PP_IN
other B-O B-NP_JJ
cell B-O B-NN
types B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-ADJP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
, B-O B-COMMA
in B-O B-S_PP_IN
the B-O B-NP_DT
monocytic B-O B-NP_JJ
cell B-O B-NN
line B-O B-NN
U937 B-O B-NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
calcineurin B-O B-NP_NN
" " B-O O-NP
is B-O B-VP_VBZ
also B-O B-ADVP_RB
" " B-O O-ADVP
sufficient B-O B-ADJP_JJ
" " B-O O-ADJP
to B-O B-S_NP_VP_TO
activate B-O B-VP_VB
NF-kappa B-O B-NP_NN
B B-O B-NN
" " B-O O-NP
" " B-O O-VP
" " B-O O-VP
" " B-O O-S
" " B-O O-VP
" " B-O O-S
. B-O B-PERIOD
" " B-O O-S
  
Having B-O B-S_S_NP_VP_VBG
previously B-O B-ADVP_RB
" " B-O O-ADVP
shown B-O B-VP_VBN
that B-O B-SBAR_IN
Ca(2+)- B-O B-S_NP_NP_NN
" " B-O B-NP_O-NP
and B-O B-CC
PKC- B-O B-NP_NN
" " B-O B-NP_O-NP
dependent B-O B-NP_JJ
pathways B-O B-NNS
" " B-O O-NP
" " B-O O-NP
synergize B-O B-VP_VBP
by B-O B-PP_IN
" " B-O B-S_NP_VP_O-PP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-VP
" " B-O O-VP
" " B-O O-S
, B-O B-COMMA
we B-O B-S_NP_PRP
" " B-O O-NP
focused B-O B-VP_VBD
on B-O B-PP_IN
the B-O B-NP_NP_DT
regulation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
phosphorylation B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-S
. B-O B-PERIOD
" " B-O O-S
  
While B-O B-S_SBAR_IN
PKC-dependent B-O B-S_NP_JJ
pathways B-O B-NNS
" " B-O O-NP
sequentially B-O B-ADVP_RB
" " B-O O-ADVP
result B-O B-VP_VBP
in B-O B-PP_PP_IN
the B-O B-NP_DT
phosphorylation B-O B-NN
" " B-O O-NP
" " B-O B-PP_O-PP
and B-O B-CC
in B-O B-PP_IN
an B-O B-NP_DT
incomplete B-O B-JJ
degradation B-O B-NN
" " B-O O-NP
" " B-O B-PP_O-PP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
in B-O B-PP_IN
T B-O B-NP_NN
cell B-O B-NN
lines B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-PP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
, B-O B-COMMA
co-activation B-O B-S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
Ca(2+)-dependent B-O B-NP_JJ
pathways B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
accelerates B-O B-VP_VP_VBZ
the B-O B-NP_NP_DT
rate B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
phosphorylation B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-VP
and B-O B-CC
results B-O B-VP_VBZ
in B-O B-PP_IN
its B-O B-NP_PRPP
complete B-O B-JJ
degradation B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
" " B-O O-S
. B-O B-PERIOD
" " B-O O-S
  
Activation B-O B-S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
Ca(2+)-dependent B-O B-NP_NP_JJ
pathways B-O B-NNS
" " B-O O-NP
alone B-O B-ADVP_RB
" " B-O O-ADVP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
do B-O B-VP_VBP
not B-O B-RB
result B-O B-VP_VB
in B-O B-PP_IN
the B-O B-NP_NP_DT
phosphorylation B-O B-NP_NN
" " B-O O-NP
and/or B-O B-CC
degradation B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
in B-O B-PP_PP_IN
or B-O B-NP_CC
in B-O B-PP_IN
" " B-O B-NP_O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
Treatment B-O B-S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
T B-O B-NP_NN
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
with B-O B-PP_IN
the B-O B-NP_DT
selective B-O B-JJ
PKC B-O B-NP_NN
" " B-O O-NP
inhibitor B-O B-NN
GF109203X B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
abrogates B-O B-VP_VBZ
the B-O B-NP_NP_NP_DT
PMA-induced B-O B-JJ
IkB B-O B-NP_NN
alpha B-O B-NN
" " B-O O-NP
phosphorylation/degradation B-O B-NN
" " B-O O-NP
irrespective B-O B-ADJP_JJ
of B-O B-PP_IN
activation B-O B-NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
Ca(2+)-dependent B-O B-NP_JJ
pathways B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-ADJP
" " B-O O-NP
, B-O B-COMMA
but B-O B-CONJP_CC
not B-O B-RB
" " B-O O-CONJP
the B-O B-NP_NP_DT
phosphorylation B-O B-NP_NN
" " B-O O-NP
and B-O B-CC
degradation B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
induced B-O B-VP_VBN
by B-O B-NP_PP_IN
, B-O B-NP_NP_COMMA
" " B-O B-NP_O-PP
" " B-O O-VP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-NP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
Contrary B-O B-S_ADVP_JJ
to B-O B-PP_TO
the B-O B-NP_NP_DT
interaction B-O B-NN
" " B-O O-NP
with B-O B-PP_IN
PKC B-O B-NP_NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-ADVP
, B-O B-COMMA
Ca(2+)-dependent B-O B-S_NP_JJ
pathways B-O B-NNS
" " B-O O-NP
synergize B-O B-VP_VBP
with B-O B-PP_IN
TNF-alpha B-O B-NP_NN
" " B-O O-NP
" " B-O O-PP
not B-O B-PP_PP_RB
at B-O B-IN
the B-O B-NP_NP_DT
level B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
IkB B-O B-NP_NP_NN
alpha B-O B-NN
" " B-O O-NP
phosphorylation B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
, B-O B-COMMA
but B-O B-CC
at B-O B-PP_IN
the B-O B-NP_NP_DT
level B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
its B-O B-NP_PRPP
degradation B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-PP
" " B-O O-VP
" " B-O O-S
. B-O B-PERIOD
" " B-O O-S
  
These B-O B-S_NP_DT
results B-O B-NNS
" " B-O O-NP
indicate B-O B-VP_VBP
that B-O B-SBAR_IN
Ca(2+)-dependent B-O B-S_NP_NP_JJ
pathways B-O B-NNS
" " B-O O-NP
, B-O B-COMMA
including B-O B-PP_VBG
the B-O B-NP_DT
phosphatase B-O B-NP_NN
" " B-O O-NP
calcineurin B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
, B-O B-COMMA
" " B-O O-NP
participate B-O B-VP_VP_VBP
in B-O B-PP_IN
the B-O B-NP_NP_DT
regulation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
" " B-O B-NP_O-NP
" " B-O O-PP
in B-O B-PP_IN
a B-O B-NP_DT
cell B-O B-NN
specific B-O B-JJ
fashion B-O B-NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
and B-O B-CC
synergize B-O B-VP_VBP
with B-O B-PP_IN
and B-O B-NP_NP_ADJP_CC
" " B-O B-NP_ADJP_NP_O-NP
pathways B-O B-NP_NNS
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
at B-O B-PP_IN
the B-O B-NP_NP_DT
level B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
" " B-O B-NP_O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
Triggering B-O B-S_S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
complement B-O B-NP_NP_NN
receptors B-O B-NNS
" " B-O O-NP
CR1 B-O B-NP_NP_NP_NN
" " B-O O-NP
( B-O B-PRN_LRB
CD35 B-O B-NP_NN
" " B-O O-NP
) B-O B-RRB
" " B-O O-PRN
" " B-O O-NP
and B-O B-CC
CR3 B-O B-NP_NP_NN
" " B-O O-NP
( B-O B-PRN_LRB
CD11b/CD18 B-O B-NP_NN
" " B-O O-NP
) B-O B-RRB
" " B-O O-PRN
" " B-O O-NP
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
induces B-O B-VP_VP_VBZ
nuclear B-O B-NP_NP_JJ
translocation B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
NF-kappa B-O B-NP_NP_NN
B B-O B-NN
" " B-O O-NP
( B-O B-PRN_LRB
p50 B-O B-NP_NN
/p65 B-O B-NN
" " B-O O-NP
) B-O B-RRB
" " B-O O-PRN
" " B-O O-NP
" " B-O O-PP
in B-O B-PP_IN
human B-O B-NP_JJ
monocytes B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-VP
and B-O B-CC
enhances B-O B-VP_VBZ
viral B-O B-NP_NP_JJ
replication B-O B-NN
" " B-O O-NP
in B-O B-PP_IN
HIV-infected B-O B-NP_JJ
monocytic B-O B-JJ
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
" " B-O O-S
  
Monocyte/macrophages B-O B-S_S_NP_NNS
" " B-O O-NP
may B-O B-VP_MD
harbor B-O B-VP_VB
HIV B-O B-NP_NN
" " B-O O-NP
in B-O B-PP_IN
a B-O B-NP_DT
nonproductive B-O B-JJ
fashion B-O B-NN
" " B-O O-NP
" " B-O O-PP
for B-O B-PP_IN
prolonged B-O B-NP_NP_JJ
periods B-O B-NNS
" " B-O O-NP
of B-O B-PP_IN
time B-O B-NP_NN
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
" " B-O O-S
  
Viral B-O B-S_NP_JJ
gene B-O B-NN
expression B-O B-NN
" " B-O O-NP
may B-O B-VP_MD
be B-O B-VP_VB
reactivated B-O B-VP_VBN
by B-O B-NP_PP_IN
stimulation B-O B-NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
the B-O B-NP_DT
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
with B-O B-PP_IN
LPS B-O B-NP_NP_NN
" " B-O O-NP
or B-O B-CC
" " B-O B-NP_NP_PP_O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-PP
in B-O B-ADVP_FW
vitro B-O B-FW
" " B-O O-ADVP
" " B-O O-VP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
The B-O B-S_NP_NP_DT
effect B-O B-NN
" " B-O O-NP
of B-O B-PP_IN
LPS B-O B-NP_NP_NN
" " B-O O-NP
and B-O B-CC
TNF-alpha B-O B-NP_NN
" " B-O O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
is B-O B-VP_VBZ
mediated B-O B-VP_VBN
by B-O B-NP_PP_IN
their B-O B-NP_NP_PRPP
ability B-O B-NN
" " B-O O-NP
to B-O B-S_NP_VP_TO
induce B-O B-VP_VB
" " B-O B-NP_NP_PP_O-VP
" " B-O O-VP
" " B-O O-S
" " B-O O-NP
" " B-O O-PP
" " B-O O-VP
" " B-O O-VP
. B-O B-PERIOD
" " B-O O-S
  
The B-O B-S_NP_DT
present B-O B-JJ
study B-O B-NN
" " B-O O-NP
demonstrates B-O B-VP_VBZ
that B-O B-SBAR_IN
triggering B-O B-S_NP_NP_NN
" " B-O O-NP
of B-O B-PP_IN
complement B-O B-NP_NP_NN
receptors B-O B-NNS
" " B-O O-NP
and B-O B-NP_NP_NP_PRN_CC
" " B-O B-NP_NP_PRN_O-NP
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
enhances B-O B-VP_VBZ
viral B-O B-NP_NP_JJ
replication B-O B-NN
" " B-O O-NP
in B-O B-PP_IN
HIV-infected B-O B-NP_JJ
human B-O B-JJ
monocytic B-O B-JJ
cells B-O B-NNS
" " B-O O-NP
" " B-O O-PP
" " B-O O-NP
" " B-O O-VP
" " B-O O-S
" " B-O O-SBAR
